Open_Time,Open,High,Low,Close,Volume
2019-02-01 00:00:00,3434.1,3440.15,3425.0,3430.74,1230.459697
2019-02-01 01:00:00,3430.74,3432.03,3401.2,3412.75,1891.770782
2019-02-01 02:00:00,3412.79,3421.49,3403.02,3416.25,1166.851772
2019-02-01 03:00:00,3415.97,3423.24,3410.0,3418.5,648.415115
2019-02-01 04:00:00,3418.84,3420.24,3411.0,3415.84,812.103226
2019-02-01 05:00:00,3414.76,3422.0,3414.35,3419.81,645.712132
2019-02-01 06:00:00,3419.03,3427.05,3412.66,3427.05,848.61184
2019-02-01 07:00:00,3426.26,3428.51,3412.41,3420.03,1224.817307
2019-02-01 08:00:00,3419.44,3452.74,3417.81,3437.98,1397.748432
2019-02-01 09:00:00,3437.78,3439.68,3429.09,3434.64,1022.623191
2019-02-01 10:00:00,3433.87,3446.0,3429.83,3444.85,917.895399
2019-02-01 11:00:00,3444.02,3477.0,3442.95,3459.18,2430.310235
2019-02-01 12:00:00,3460.56,3479.99,3458.59,3461.12,1715.684778
2019-02-01 13:00:00,3461.12,3470.99,3461.12,3469.83,953.865668
2019-02-01 14:00:00,3469.83,3475.0,3461.21,3467.0,918.701702
2019-02-01 15:00:00,3467.0,3469.45,3452.2,3463.02,831.633339
2019-02-01 16:00:00,3463.02,3464.95,3450.0,3457.31,766.557511
2019-02-01 17:00:00,3458.33,3468.0,3457.05,3459.99,921.624241
2019-02-01 18:00:00,3459.99,3473.65,3458.05,3472.01,685.637845
2019-02-01 19:00:00,3472.22,3488.0,3467.95,3474.52,1475.497823
2019-02-01 20:00:00,3475.01,3484.0,3474.41,3476.15,925.713665
2019-02-01 21:00:00,3476.17,3483.56,3467.43,3482.43,695.977427
2019-02-01 22:00:00,3482.62,3485.0,3470.33,3475.3,499.740555
2019-02-01 23:00:00,3474.5,3486.63,3461.29,3462.07,632.522477
2019-02-02 00:00:00,3462.2,3470.45,3460.43,3460.88,794.084066
2019-02-02 01:00:00,3461.72,3463.92,3455.36,3459.43,492.77059
2019-02-02 02:00:00,3459.3,3469.38,3457.17,3465.43,483.980305
2019-02-02 03:00:00,3465.75,3471.0,3461.99,3465.0,545.547534
2019-02-02 04:00:00,3465.64,3469.0,3458.27,3459.22,487.332118
2019-02-02 05:00:00,3459.21,3460.25,3442.11,3452.0,829.1935
2019-02-02 06:00:00,3452.0,3453.28,3440.29,3447.89,936.495013
2019-02-02 07:00:00,3447.86,3456.52,3446.84,3453.55,662.180172
2019-02-02 08:00:00,3453.09,3455.5,3443.4,3452.5,657.036084
2019-02-02 09:00:00,3452.6,3466.49,3445.43,3464.74,804.087756
2019-02-02 10:00:00,3465.3,3469.99,3459.3,3465.12,679.994684
2019-02-02 11:00:00,3465.75,3481.59,3462.5,3477.67,1280.694555
2019-02-02 12:00:00,3477.83,3479.74,3468.17,3468.84,940.876467
2019-02-02 13:00:00,3469.36,3474.88,3464.18,3465.55,506.093066
2019-02-02 14:00:00,3465.06,3469.85,3456.49,3465.66,796.432823
2019-02-02 15:00:00,3466.93,3467.96,3453.39,3457.56,709.353782
2019-02-02 16:00:00,3457.56,3460.0,3444.01,3459.88,886.216331
2019-02-02 17:00:00,3459.87,3467.39,3454.02,3464.39,500.487499
2019-02-02 18:00:00,3465.61,3467.5,3458.01,3466.89,393.002971
2019-02-02 19:00:00,3467.19,3479.0,3463.01,3468.19,611.181971
2019-02-02 20:00:00,3468.9,3472.98,3457.56,3460.0,440.254639
2019-02-02 21:00:00,3460.32,3469.38,3457.58,3466.3,332.849845
2019-02-02 22:00:00,3466.3,3474.0,3462.58,3467.14,471.424953
2019-02-02 23:00:00,3466.83,3526.4,3462.55,3504.77,2679.231276
2019-02-03 00:00:00,3504.06,3511.09,3482.0,3494.7,1432.44861
2019-02-03 01:00:00,3493.23,3495.19,3482.05,3487.84,617.349036
2019-02-03 02:00:00,3488.25,3494.96,3481.0,3481.63,628.755643
2019-02-03 03:00:00,3481.41,3484.14,3470.0,3482.58,632.25344
2019-02-03 04:00:00,3483.06,3486.86,3470.36,3476.87,453.662153
2019-02-03 05:00:00,3476.04,3484.1,3473.17,3481.08,401.654326
2019-02-03 06:00:00,3482.13,3484.71,3464.2,3470.93,639.548881
2019-02-03 07:00:00,3470.95,3472.0,3457.38,3462.54,863.747578
2019-02-03 08:00:00,3462.99,3463.83,3447.44,3458.76,1340.848524
2019-02-03 09:00:00,3458.78,3461.21,3453.13,3456.01,802.464211
2019-02-03 10:00:00,3456.95,3474.94,3454.0,3466.7,698.941435
2019-02-03 11:00:00,3466.68,3471.0,3457.4,3463.7,519.718941
2019-02-03 12:00:00,3462.69,3467.17,3455.29,3465.85,643.03954
2019-02-03 13:00:00,3465.85,3473.44,3463.73,3469.36,1023.171833
2019-02-03 14:00:00,3468.46,3469.35,3457.42,3460.46,627.808205
2019-02-03 15:00:00,3460.41,3466.01,3448.15,3463.5,1022.689031
2019-02-03 16:00:00,3462.8,3468.98,3459.07,3467.91,945.499758
