Open_Time,Open,High,Low,Close,Volume
2022-04-01 00:00:00,45510.35,45644.86,45351.73,45541.5,1838.20071
2022-04-01 01:00:00,45542.16,45542.17,44868.0,44923.77,4127.99675
2022-04-01 02:00:00,44923.77,45049.03,44200.0,44392.71,5752.16535
2022-04-01 03:00:00,44392.71,44599.99,44273.44,44599.98,2692.58541
2022-04-01 04:00:00,44599.98,44780.01,44547.11,44642.44,1723.22376
2022-04-01 05:00:00,44642.44,44789.99,44583.23,44646.16,1456.34706
2022-04-01 06:00:00,44646.15,44848.44,44567.94,44803.7,1404.92923
2022-04-01 07:00:00,44803.7,45110.81,44801.0,45015.69,2596.94132
2022-04-01 08:00:00,45015.68,45323.91,45008.24,45137.06,2537.07775
2022-04-01 09:00:00,45137.05,45243.2,44990.48,45076.0,2072.54564
2022-04-01 10:00:00,45076.01,45234.56,45019.8,45223.0,1090.16037
2022-04-01 11:00:00,45223.0,45283.17,45022.82,45064.26,1890.8264
2022-04-01 12:00:00,45064.25,45416.98,44701.01,45245.66,3791.81322
2022-04-01 13:00:00,45245.66,45603.85,45237.91,45430.12,2943.26062
2022-04-01 14:00:00,45430.12,46180.77,45420.0,46128.91,3713.30259
2022-04-01 15:00:00,46128.92,46720.09,46113.08,46532.0,5320.039
2022-04-01 16:00:00,46531.99,46587.81,46025.29,46025.29,2822.94745
2022-04-01 17:00:00,46025.29,46549.31,45893.98,46465.5,2055.44446
2022-04-01 18:00:00,46465.48,46602.0,46250.0,46334.63,1713.01446
2022-04-01 19:00:00,46334.62,46394.64,46140.0,46361.68,1361.13144
2022-04-01 20:00:00,46361.68,46380.16,46075.85,46145.38,889.16549
2022-04-01 21:00:00,46145.37,46439.56,46142.0,46305.07,704.8187
2022-04-01 22:00:00,46305.07,46398.0,46150.0,46368.41,1035.63658
2022-04-01 23:00:00,46368.42,46368.42,46120.2,46283.49,737.49098
2022-04-02 00:00:00,46283.49,47213.0,46081.93,46894.92,4001.40201
2022-04-02 01:00:00,46894.91,47073.67,46501.0,46745.5,2867.03679
2022-04-02 02:00:00,46745.49,46844.59,46233.83,46497.9,1920.91296
2022-04-02 03:00:00,46497.9,46599.94,46371.0,46599.93,775.09354
2022-04-02 04:00:00,46599.93,46684.4,46489.5,46529.71,791.21832
2022-04-02 05:00:00,46529.7,46600.0,46410.63,46541.38,658.54109
2022-04-02 06:00:00,46541.38,46648.73,46462.79,46632.28,916.97927
2022-04-02 07:00:00,46632.28,46644.42,46419.38,46584.49,945.54588
2022-04-02 08:00:00,46584.49,46589.64,46490.0,46551.39,999.53272
2022-04-02 09:00:00,46551.4,46734.76,46515.75,46682.5,1110.14138
2022-04-02 10:00:00,46682.5,46719.49,46548.41,46719.49,919.09468
2022-04-02 11:00:00,46719.49,46753.15,46542.84,46542.84,782.48373
2022-04-02 12:00:00,46542.84,46880.97,46225.75,46717.49,3429.52786
2022-04-02 13:00:00,46717.49,46941.11,46648.68,46735.11,1652.80154
2022-04-02 14:00:00,46735.1,46801.5,46571.59,46617.07,1010.07016
2022-04-02 15:00:00,46617.08,46617.08,46130.03,46295.06,2383.16797
2022-04-02 16:00:00,46295.06,46425.49,46155.0,46307.06,1402.52837
2022-04-02 17:00:00,46307.06,46487.01,46252.44,46359.1,1042.49929
2022-04-02 18:00:00,46359.1,46394.77,45620.0,45831.61,4041.02577
2022-04-02 19:00:00,45831.61,46252.21,45811.03,46120.24,1267.14345
2022-04-02 20:00:00,46120.25,46350.0,46026.88,46181.06,1426.80984
2022-04-02 21:00:00,46181.06,46317.85,45909.04,46231.0,831.63584
2022-04-02 22:00:00,46231.0,46333.26,46040.55,46110.77,813.51338
2022-04-02 23:00:00,46110.77,46148.74,45756.94,45811.0,1084.82998
2022-04-03 00:00:00,45810.99,46065.21,45774.64,46065.21,1461.10347
2022-04-03 01:00:00,46065.21,46065.83,45530.92,45846.0,2005.70992
2022-04-03 02:00:00,45845.99,45960.55,45760.25,45776.83,808.43964
2022-04-03 03:00:00,45776.84,45970.0,45718.23,45943.25,678.82675
2022-04-03 04:00:00,45943.26,46364.19,45927.83,46364.18,896.84849
