Open_Time,Open,High,Low,Close,Volume
2024-12-01 00:00:00,96407.99,96672.49,96260.0,96340.6,532.95388
2024-12-01 01:00:00,96340.61,96516.0,96044.21,96106.62,756.83521
2024-12-01 02:00:00,96106.62,96518.88,95693.88,95776.22,1892.57481
2024-12-01 03:00:00,95776.22,96441.72,95770.03,96336.75,439.67101
2024-12-01 04:00:00,96336.76,96515.52,96195.99,96515.52,425.10396
2024-12-01 05:00:00,96515.51,96515.51,96284.51,96308.83,342.77205
2024-12-01 06:00:00,96308.82,96483.98,96284.52,96327.66,284.94834
2024-12-01 07:00:00,96327.65,96490.62,96299.1,96472.97,232.07707
2024-12-01 08:00:00,96472.97,97179.04,96424.99,97048.01,1566.85489
2024-12-01 09:00:00,97048.0,97098.53,96853.82,97030.15,447.52809
2024-12-01 10:00:00,97030.15,97036.0,96535.87,96811.99,372.85396
2024-12-01 11:00:00,96811.99,97140.0,96811.99,97108.89,416.13015
2024-12-01 12:00:00,97108.89,97130.56,96774.48,96774.49,619.3967
2024-12-01 13:00:00,96774.48,97388.78,96660.88,97071.93,1269.18144
2024-12-01 14:00:00,97071.93,97332.88,96968.25,97289.78,723.39318
2024-12-01 15:00:00,97289.77,97311.95,96960.51,97028.02,648.10982
2024-12-01 16:00:00,97028.02,97333.0,97000.0,97187.98,1175.84041
2024-12-01 17:00:00,97187.98,97299.98,97035.02,97299.97,499.07351
2024-12-01 18:00:00,97299.97,97523.41,97095.23,97118.69,690.43406
2024-12-01 19:00:00,97118.69,97306.59,96958.48,97178.73,602.77541
2024-12-01 20:00:00,97178.73,97200.0,96800.01,97099.99,608.28813
2024-12-01 21:00:00,97099.99,97780.0,97052.16,97767.62,672.45318
2024-12-01 22:00:00,97767.61,97836.0,97384.0,97562.56,769.6421
2024-12-01 23:00:00,97562.56,97771.04,97170.5,97185.18,949.71316
2024-12-02 00:00:00,97185.17,97613.08,97068.84,97436.75,1101.06797
2024-12-02 01:00:00,97436.75,98130.0,97405.26,97964.93,1944.92206
