Open_Time,Open,High,Low,Close,Volume
2022-09-01 00:00:00,20048.44,20138.15,19917.01,20064.43,11108.70225
2022-09-01 01:00:00,20064.43,20185.09,20051.22,20127.45,7942.6587
2022-09-01 02:00:00,20127.45,20208.37,20069.35,20118.09,7256.77429
2022-09-01 03:00:00,20119.43,20181.22,19931.0,20022.97,9197.00362
2022-09-01 04:00:00,20023.82,20095.0,19991.45,20055.59,6641.98427
2022-09-01 05:00:00,20055.59,20139.0,20032.63,20038.97,7495.19589
2022-09-01 06:00:00,20038.97,20057.09,19948.58,19982.5,9008.24886
2022-09-01 07:00:00,19981.6,19983.26,19801.38,19895.66,12827.94942
2022-09-01 08:00:00,19894.97,19939.97,19820.6,19928.09,9010.22704
2022-09-01 09:00:00,19928.09,19984.12,19822.0,19934.57,10439.44941
2022-09-01 10:00:00,19934.57,20029.99,19914.63,20020.45,9376.70444
2022-09-01 11:00:00,20020.46,20126.23,19975.17,20074.01,12156.43583
2022-09-01 12:00:00,20074.91,20096.39,19887.48,19995.74,13505.55025
2022-09-01 13:00:00,19996.71,20045.0,19906.0,19972.45,14112.71809
2022-09-01 14:00:00,19972.45,19990.82,19660.37,19693.1,18683.58731
2022-09-01 15:00:00,19693.1,19843.82,19652.79,19782.59,11870.66903
2022-09-01 16:00:00,19783.03,19822.37,19565.66,19659.51,12056.22719
2022-09-01 17:00:00,19659.51,19938.0,19634.07,19724.43,12408.52352
2022-09-01 18:00:00,19724.43,19936.0,19703.7,19812.93,11145.37267
2022-09-01 19:00:00,19812.93,19907.0,19780.11,19871.68,8463.44571
2022-09-01 20:00:00,19871.68,20099.83,19841.45,20068.72,10970.63433
2022-09-01 21:00:00,20070.25,20169.41,20039.91,20084.23,5616.73402
2022-09-01 22:00:00,20085.27,20180.0,20066.45,20078.34,7763.50721
2022-09-01 23:00:00,20079.03,20150.52,20053.81,20131.46,6231.66928
2022-09-02 00:00:00,20132.64,20137.13,20047.61,20072.73,6596.35671
2022-09-02 01:00:00,20072.73,20097.33,20008.65,20050.84,6023.42328
2022-09-02 02:00:00,20049.83,20082.08,19957.78,20033.01,6853.62093
2022-09-02 03:00:00,20033.01,20245.89,20029.83,20157.01,10870.15267
2022-09-02 04:00:00,20157.01,20298.0,20140.37,20161.07,7988.89076
2022-09-02 05:00:00,20160.1,20174.46,20080.4,20125.29,7623.12675
2022-09-02 06:00:00,20125.29,20134.95,20058.74,20106.9,7011.77294
2022-09-02 07:00:00,20106.68,20123.22,20037.14,20111.24,7006.03992
2022-09-02 08:00:00,20111.24,20143.87,20066.42,20092.62,6526.18812
2022-09-02 09:00:00,20092.62,20167.46,20072.75,20134.05,7028.17228
2022-09-02 10:00:00,20134.05,20179.19,20041.34,20067.33,8552.52535
2022-09-02 11:00:00,20067.33,20100.19,19991.0,20090.81,7312.0119
2022-09-02 12:00:00,20090.81,20355.0,20020.06,20282.82,23070.24502
2022-09-02 13:00:00,20282.82,20402.24,20245.27,20266.12,20871.05981
2022-09-02 14:00:00,20266.11,20441.26,20200.0,20362.19,14830.28127
2022-09-02 15:00:00,20363.48,20401.22,20283.38,20355.85,10189.34357
2022-09-02 16:00:00,20355.85,20387.3,20091.69,20129.78,14637.47585
2022-09-02 17:00:00,20128.56,20129.88,19761.03,19802.27,19158.12364
2022-09-02 18:00:00,19802.19,20078.9,19755.29,19934.51,17713.34618
2022-09-02 19:00:00,19935.87,19989.53,19781.26,19910.43,12847.61745
