Open_Time,Open,High,Low,Close,Volume
2023-04-01 00:00:00,28465.36,28547.2,28408.57,28438.27,1524.81719
2023-04-01 01:00:00,28438.26,28625.61,28410.35,28610.63,1458.59279
2023-04-01 02:00:00,28610.62,28819.71,28467.31,28583.36,3522.34366
2023-04-01 03:00:00,28583.36,28603.78,28503.29,28541.1,1088.35997
2023-04-01 04:00:00,28541.1,28625.1,28526.59,28580.0,1117.54084
2023-04-01 05:00:00,28580.01,28589.13,28530.59,28571.08,808.34551
2023-04-01 06:00:00,28571.08,28572.93,28353.78,28482.72,2327.5363
2023-04-01 07:00:00,28482.71,28482.72,28351.35,28424.99,1419.78356
2023-04-01 08:00:00,28424.98,28485.11,28389.37,28440.56,1446.06986
2023-04-01 09:00:00,28440.56,28464.65,28420.54,28425.49,755.41321
2023-04-01 10:00:00,28425.49,28474.15,28389.77,28465.32,852.69033
2023-04-01 11:00:00,28465.32,28475.97,28360.65,28372.85,1079.9353
2023-04-01 12:00:00,28372.84,28424.05,28320.35,28422.89,1331.51394
2023-04-01 13:00:00,28422.88,28473.9,28377.63,28417.8,934.62513
2023-04-01 14:00:00,28417.81,28420.88,28292.32,28318.04,1316.04404
2023-04-01 15:00:00,28318.04,28405.31,28220.27,28400.07,1605.44704
2023-04-01 16:00:00,28400.07,28443.04,28280.0,28326.0,1529.35437
2023-04-01 17:00:00,28326.0,28383.32,28317.39,28372.37,683.02376
2023-04-01 18:00:00,28372.36,28382.9,28333.19,28376.74,625.47068
2023-04-01 19:00:00,28376.74,28384.23,28343.81,28381.98,559.40445
2023-04-01 20:00:00,28381.97,28577.0,28379.63,28446.78,1750.39916
2023-04-01 21:00:00,28446.79,28517.44,28429.93,28477.72,674.71297
2023-04-01 22:00:00,28477.73,28538.08,28477.72,28517.94,899.92118
2023-04-01 23:00:00,28517.95,28555.0,28445.0,28452.73,927.10229
2023-04-02 00:00:00,28452.74,28499.99,28355.0,28366.3,914.79254
2023-04-02 01:00:00,28366.3,28434.68,28355.54,28388.34,741.92426
2023-04-02 02:00:00,28388.35,28430.29,28375.0,28406.13,724.1985
2023-04-02 03:00:00,28406.13,28530.0,28401.41,28476.59,1290.18762
2023-04-02 04:00:00,28476.58,28485.18,28383.37,28386.09,575.69061
2023-04-02 05:00:00,28386.1,28473.16,28381.54,28470.01,686.0797
2023-04-02 06:00:00,28470.01,28490.4,28414.36,28458.26,650.48938
2023-04-02 07:00:00,28458.26,28477.78,28413.3,28416.38,862.0777
2023-04-02 08:00:00,28416.37,28422.21,28364.57,28381.37,854.98502
2023-04-02 09:00:00,28381.36,28450.9,28368.53,28410.57,732.39958
2023-04-02 10:00:00,28410.57,28413.71,28361.0,28367.25,699.25159
2023-04-02 11:00:00,28367.25,28390.95,28306.8,28357.93,1195.47409
2023-04-02 12:00:00,28357.93,28361.0,28240.17,28265.26,1942.44149
2023-04-02 13:00:00,28265.25,28346.05,28135.8,28279.53,3419.1654
2023-04-02 14:00:00,28279.52,28350.0,28239.45,28273.1,1030.24647
2023-04-02 15:00:00,28273.1,28275.73,28037.59,28124.81,4018.94657
2023-04-02 16:00:00,28124.8,28143.54,27927.0,28121.97,3493.42924
2023-04-02 17:00:00,28121.97,28229.9,28109.16,28194.39,2326.93426
2023-04-02 18:00:00,28194.4,28213.39,28152.8,28156.98,903.05844
2023-04-02 19:00:00,28156.97,28172.76,27856.43,27943.85,2825.34269
2023-04-02 20:00:00,27943.84,28088.38,27902.71,28058.75,1620.05537
2023-04-02 21:00:00,28058.75,28156.34,27981.0,28014.8,1602.19957
2023-04-02 22:00:00,28014.8,28115.76,27858.29,28105.81,2783.98883
2023-04-02 23:00:00,28105.8,28203.35,28044.23,28171.87,1472.298
2023-04-03 00:00:00,28171.87,28182.17,28064.52,28114.62,1119.79625
2023-04-03 01:00:00,28114.63,28144.12,27560.0,27709.94,5583.1757
2023-04-03 02:00:00,27709.85,27815.42,27658.36,27719.09,2274.50977
2023-04-03 03:00:00,27719.09,27777.72,27623.45,27753.85,2172.76197
2023-04-03 04:00:00,27753.85,27756.72,27588.0,27704.39,2088.73963
2023-04-03 05:00:00,27704.4,27764.86,27660.0,27679.57,1395.94955
2023-04-03 06:00:00,27679.58,27793.25,27644.5,27779.48,1508.78137
2023-04-03 07:00:00,27779.47,27962.9,27771.09,27958.74,2746.99051
2023-04-03 08:00:00,27958.73,28450.0,27958.73,28335.0,7974.91049
2023-04-03 09:00:00,28335.0,28398.0,28300.0,28327.33,3033.90175
2023-04-03 10:00:00,28327.33,28500.99,28301.13,28303.77,3240.48906
2023-04-03 11:00:00,28303.76,28319.58,28215.59,28253.73,2502.72561
2023-04-03 12:00:00,28253.73,28257.69,28063.17,28163.01,3391.002
2023-04-03 13:00:00,28163.0,28375.0,28116.02,28258.78,3197.56849
2023-04-03 14:00:00,28258.79,28303.25,27945.19,27995.04,3869.56959
2023-04-03 15:00:00,27995.04,28112.99,27951.57,28051.48,2385.82697
2023-04-03 16:00:00,28051.48,28129.99,27918.45,27930.84,2233.69013
2023-04-03 17:00:00,27930.83,28084.62,27875.0,27986.48,2519.1824
2023-04-03 18:00:00,27986.48,28237.0,27938.46,28152.0,3959.2842
2023-04-03 19:00:00,28152.0,28238.53,28037.2,28081.08,2103.20781
2023-04-03 20:00:00,28081.08,28093.56,27460.0,27582.78,7451.99752
2023-04-03 21:00:00,27582.77,27765.0,27200.24,27714.56,5698.62144
2023-04-03 22:00:00,27714.57,27943.62,27668.0,27799.99,3773.48503
2023-04-03 23:00:00,27800.0,28000.0,27739.75,27800.0,2953.84681
2023-04-04 00:00:00,27800.0,27868.31,27662.79,27760.58,2374.60259
2023-04-04 01:00:00,27760.58,27900.24,27693.8,27816.16,2045.79956
2023-04-04 02:00:00,27816.16,27950.62,27780.79,27857.35,1816.40619
2023-04-04 03:00:00,27857.35,27965.0,27850.0,27855.06,1141.93735
2023-04-04 04:00:00,27855.06,27885.28,27775.37,27813.86,1129.08139
2023-04-04 05:00:00,27813.86,27939.18,27813.86,27890.01,1222.39124
2023-04-04 06:00:00,27890.01,28145.0,27860.17,28078.14,2868.08177
2023-04-04 07:00:00,28078.13,28143.03,27962.47,28021.3,2181.84318
2023-04-04 08:00:00,28021.31,28137.98,27931.2,28103.48,1579.58553
2023-04-04 09:00:00,28103.49,28207.27,28028.79,28198.76,2166.39663
2023-04-04 10:00:00,28198.77,28350.0,28172.48,28219.63,3351.35395
2023-04-04 11:00:00,28219.64,28444.44,28164.33,28289.52,4230.2741
2023-04-04 12:00:00,28289.51,28381.19,28205.67,28267.68,2380.16147
2023-04-04 13:00:00,28267.69,28399.0,28061.0,28111.04,3200.60381
2023-04-04 14:00:00,28111.03,28257.0,28079.69,28123.0,3017.42315
2023-04-04 15:00:00,28123.0,28144.58,27947.59,28030.04,3229.65698
2023-04-04 16:00:00,28030.05,28131.35,27971.07,28098.99,2013.0268
2023-04-04 17:00:00,28098.98,28235.04,28079.99,28226.99,1793.32925
2023-04-04 18:00:00,28226.98,28260.0,28083.33,28114.42,1706.91021
2023-04-04 19:00:00,28114.42,28199.0,28070.7,28189.25,1456.0314
2023-04-04 20:00:00,28189.25,28305.0,28174.44,28250.04,1710.36003
2023-04-04 21:00:00,28250.04,28254.11,28160.51,28223.62,1031.7684
2023-04-04 22:00:00,28223.62,28258.93,28182.22,28187.26,853.60121
2023-04-04 23:00:00,28187.25,28211.86,28078.63,28165.47,1221.93072
2023-04-05 00:00:00,28165.47,28733.0,28099.68,28661.81,6158.2642
2023-04-05 01:00:00,28661.81,28740.0,28543.34,28571.41,3489.9893
2023-04-05 02:00:00,28571.42,28775.0,28522.99,28565.57,3140.84957
2023-04-05 03:00:00,28565.58,28575.79,28428.69,28544.72,2055.90962
2023-04-05 04:00:00,28544.73,28577.38,28483.09,28506.62,1235.81287
2023-04-05 05:00:00,28506.61,28624.35,28480.67,28582.84,1552.90469
2023-04-05 06:00:00,28582.84,28603.59,28491.29,28534.42,1382.40119
2023-04-05 07:00:00,28534.43,28540.0,28455.0,28525.21,1388.81047
2023-04-05 08:00:00,28525.2,28600.0,28450.5,28543.8,2056.3712
2023-04-05 09:00:00,28543.8,28595.94,28502.16,28508.76,1302.34522
2023-04-05 10:00:00,28508.75,28529.72,28476.24,28510.0,1034.90976
2023-04-05 11:00:00,28510.0,28567.85,28480.72,28554.38,1226.02322
2023-04-05 12:00:00,28554.37,28750.0,28312.5,28568.95,5245.8456
2023-04-05 13:00:00,28568.57,28600.5,28300.0,28404.58,3483.73755
2023-04-05 14:00:00,28404.57,28476.81,28087.0,28105.2,5348.52251
2023-04-05 15:00:00,28105.19,28127.0,27860.0,28031.09,5555.27634
2023-04-05 16:00:00,28031.09,28053.88,27805.1,27947.99,4212.71101
2023-04-05 17:00:00,27947.99,28120.0,27919.23,28023.74,2324.69851
2023-04-05 18:00:00,28023.75,28060.0,27935.71,28030.2,1439.18723
2023-04-05 19:00:00,28030.19,28308.04,27967.8,28240.64,3035.1495
2023-04-05 20:00:00,28240.64,28300.0,28132.82,28150.61,1399.0461
2023-04-05 21:00:00,28150.61,28217.37,28134.39,28181.06,829.93633
2023-04-05 22:00:00,28181.06,28236.15,28132.16,28175.28,1061.56316
