Open_Time,Open,High,Low,Close,Volume
2022-02-01 00:00:00,38466.9,38627.35,38276.43,38342.36,1058.42599
2022-02-01 01:00:00,38342.37,38407.0,38175.86,38238.19,777.8631
2022-02-01 02:00:00,38238.18,38506.18,38196.61,38480.9,766.83847
2022-02-01 03:00:00,38480.9,38649.9,38384.99,38596.82,946.45649
2022-02-01 04:00:00,38596.82,38644.57,38470.37,38556.82,758.92782
2022-02-01 05:00:00,38556.83,38618.67,38444.26,38452.9,703.01456
2022-02-01 06:00:00,38452.89,38482.91,38240.0,38285.02,1246.89537
2022-02-01 07:00:00,38285.01,38462.69,38281.16,38440.77,708.0703
2022-02-01 08:00:00,38440.76,38624.24,38398.54,38597.53,793.02544
2022-02-01 09:00:00,38597.54,39100.0,38224.41,38256.12,4270.80387
2022-02-01 10:00:00,38256.12,38367.16,38000.0,38253.57,2105.11598
2022-02-01 11:00:00,38255.46,38471.43,38204.79,38425.06,1032.06336
2022-02-01 12:00:00,38425.05,38800.0,38372.0,38650.0,1456.53967
2022-02-01 13:00:00,38650.01,38965.99,38454.0,38872.21,1951.15553
2022-02-01 14:00:00,38872.2,39034.47,38304.52,38509.46,3170.70783
2022-02-01 15:00:00,38509.46,38649.57,38190.42,38630.33,2242.40938
2022-02-01 16:00:00,38630.32,39265.2,38587.96,39110.89,3016.77143
2022-02-01 17:00:00,39110.89,39171.94,38655.35,38867.24,1950.07901
2022-02-01 18:00:00,38868.01,38900.0,38460.2,38533.15,1130.81481
2022-02-01 19:00:00,38533.14,38595.6,38341.06,38378.09,1211.90981
2022-02-01 20:00:00,38378.1,38735.63,38369.0,38512.08,1134.06888
2022-02-01 21:00:00,38512.86,38819.0,38490.0,38785.53,907.43829
2022-02-01 22:00:00,38785.52,38853.23,38532.45,38697.55,629.43065
2022-02-01 23:00:00,38697.56,38889.0,38602.3,38694.59,605.62059
2022-02-02 00:00:00,38694.59,38855.92,38429.03,38557.27,1187.94325
2022-02-02 01:00:00,38557.27,38668.84,38374.78,38439.76,1052.16968
2022-02-02 02:00:00,38439.76,38665.69,38385.19,38622.81,505.6474
2022-02-02 03:00:00,38619.71,38749.99,38544.87,38552.87,555.13134
2022-02-02 04:00:00,38552.87,38555.33,38378.65,38423.44,1141.11423
2022-02-02 05:00:00,38423.44,38519.78,38300.0,38416.38,932.7053
2022-02-02 06:00:00,38416.38,38541.27,38196.42,38277.51,915.23311
2022-02-02 07:00:00,38281.18,38388.46,38200.0,38284.69,754.53449
2022-02-02 08:00:00,38282.14,38465.21,38225.0,38447.49,1014.70067
2022-02-02 09:00:00,38447.5,38564.87,38388.0,38530.85,901.66424
2022-02-02 10:00:00,38530.1,38597.95,38359.08,38566.26,922.6473
2022-02-02 11:00:00,38566.25,38577.21,38427.02,38490.0,601.82559
2022-02-02 12:00:00,38490.0,38773.41,38468.8,38723.99,1257.76358
2022-02-02 13:00:00,38724.0,38772.24,38335.83,38361.61,1421.44402
2022-02-02 14:00:00,38361.61,38437.02,37611.0,37703.72,4280.39457
2022-02-02 15:00:00,37703.72,37824.17,37361.49,37429.78,3502.09292
2022-02-02 16:00:00,37429.78,37435.9,37066.66,37336.71,3497.25132
2022-02-02 17:00:00,37336.71,37550.0,37269.25,37469.99,1308.70536
2022-02-02 18:00:00,37469.99,37530.98,37380.01,37486.42,880.98096
2022-02-02 19:00:00,37486.41,37674.34,37401.75,37566.56,1166.16549
2022-02-02 20:00:00,37566.56,37662.14,37400.17,37566.0,1479.58286
2022-02-02 21:00:00,37566.0,37612.66,36586.95,36922.51,3452.00636
2022-02-02 22:00:00,36922.51,37211.0,36820.5,37006.93,1538.78106
2022-02-02 23:00:00,37006.93,37133.16,36797.18,36896.36,1524.1962
2022-02-03 00:00:00,36896.37,37049.65,36763.4,36878.39,1812.53895
2022-02-03 01:00:00,36878.38,36996.39,36753.0,36845.52,1106.46884
2022-02-03 02:00:00,36845.52,36958.97,36720.01,36958.68,1068.81062
2022-02-03 03:00:00,36958.67,36960.0,36772.11,36820.83,629.52766
2022-02-03 04:00:00,36822.5,36957.0,36780.04,36906.99,639.91773
2022-02-03 05:00:00,36906.99,37081.55,36834.32,36991.62,1910.09664
2022-02-03 06:00:00,36991.63,37006.56,36835.14,36924.01,1083.97686
2022-02-03 07:00:00,36924.01,37093.03,36916.61,37024.16,969.40725
2022-02-03 08:00:00,37024.16,37106.91,36925.25,37077.65,851.30612
2022-02-03 09:00:00,37077.66,37090.0,36593.4,36614.91,1339.46411
2022-02-03 10:00:00,36614.9,36666.67,36250.73,36378.83,2413.18982
2022-02-03 11:00:00,36378.83,36796.44,36292.61,36785.0,1771.47993
2022-02-03 12:00:00,36785.0,36791.98,36250.0,36694.0,1897.12482
2022-02-03 13:00:00,36690.76,36774.58,36451.0,36585.08,1362.70695
2022-02-03 14:00:00,36585.08,36792.17,36484.0,36505.71,1696.69851
2022-02-03 15:00:00,36505.71,36976.89,36474.92,36910.05,1915.37708
2022-02-03 16:00:00,36910.06,37104.6,36686.65,36687.0,1339.84919
2022-02-03 17:00:00,36686.65,36886.3,36518.13,36831.51,1071.90257
2022-02-03 18:00:00,36831.52,36853.03,36698.0,36762.69,799.74746
2022-02-03 19:00:00,36762.69,36830.0,36449.43,36551.7,1198.85605
2022-02-03 20:00:00,36551.71,36644.05,36270.0,36367.4,1199.79905
2022-02-03 21:00:00,36367.43,37050.0,36357.87,36948.99,1911.35564
2022-02-03 22:00:00,36949.0,37016.42,36800.01,36933.16,705.28717
2022-02-03 23:00:00,36933.16,37387.0,36865.49,37311.61,1386.22097
2022-02-04 00:00:00,37311.98,37343.77,37116.97,37180.53,1448.75667
2022-02-04 01:00:00,37180.52,37239.94,37026.73,37168.6,1084.34384
2022-02-04 02:00:00,37168.59,37445.5,37140.19,37326.25,1544.8416
