Open_Time,Open,High,Low,Close,Volume
2019-09-01 00:00:00,9588.74,9630.0,9579.34,9617.06,546.960415
2019-09-01 01:00:00,9617.06,9642.58,9612.08,9614.99,453.105152
2019-09-01 02:00:00,9614.99,9616.0,9595.76,9605.78,458.004517
2019-09-01 03:00:00,9606.12,9624.01,9605.78,9623.02,633.588749
2019-09-01 04:00:00,9623.02,9630.21,9605.6,9614.46,542.260896
2019-09-01 05:00:00,9616.12,9618.25,9598.46,9602.25,196.759259
2019-09-01 06:00:00,9602.25,9615.44,9595.87,9611.84,215.983606
2019-09-01 07:00:00,9612.5,9619.37,9604.3,9608.1,272.364879
2019-09-01 08:00:00,9608.06,9610.19,9550.0,9590.72,968.941892
2019-09-01 09:00:00,9590.57,9609.0,9560.15,9591.37,840.349506
2019-09-01 10:00:00,9591.54,9595.0,9567.74,9580.66,406.627872
2019-09-01 11:00:00,9582.23,9589.11,9567.73,9571.05,312.838996
2019-09-01 12:00:00,9571.99,9584.99,9561.53,9577.31,456.875422
2019-09-01 13:00:00,9577.82,9583.01,9545.46,9567.99,592.971475
2019-09-01 14:00:00,9568.77,9581.0,9558.26,9576.86,342.640312
2019-09-01 15:00:00,9575.0,9659.0,9561.06,9604.26,1245.840598
2019-09-01 16:00:00,9601.38,9614.34,9555.0,9575.38,885.448135
2019-09-01 17:00:00,9575.01,9630.0,9520.0,9586.52,958.852469
2019-09-01 18:00:00,9586.52,9616.84,9581.96,9599.98,548.183612
2019-09-01 19:00:00,9599.98,9632.0,9577.17,9616.96,646.754124
2019-09-01 20:00:00,9615.3,9627.87,9597.89,9618.45,375.218327
2019-09-01 21:00:00,9621.97,9779.0,9615.45,9682.55,2614.177507
2019-09-01 22:00:00,9680.05,9830.0,9680.05,9773.63,2021.041628
2019-09-01 23:00:00,9774.98,9795.58,9708.15,9724.98,3009.615495
2019-09-02 00:00:00,9723.59,9756.34,9712.5,9742.36,3571.926755
2019-09-02 01:00:00,9742.36,9754.82,9735.0,9737.56,650.161875
2019-09-02 02:00:00,9739.02,9793.0,9735.0,9764.04,838.239467
2019-09-02 03:00:00,9764.8,9775.0,9736.0,9743.16,693.622952
2019-09-02 04:00:00,9741.76,9773.06,9738.68,9765.95,756.93093
2019-09-02 05:00:00,9768.4,9775.0,9748.0,9749.0,436.187528
2019-09-02 06:00:00,9749.99,9752.33,9735.0,9735.0,1107.293026
2019-09-02 07:00:00,9735.0,9750.32,9735.0,9746.59,465.064342
2019-09-02 08:00:00,9747.2,9750.31,9735.0,9748.0,601.497558
2019-09-02 09:00:00,9748.0,9794.14,9748.0,9776.27,1242.321185
2019-09-02 10:00:00,9777.32,9811.88,9770.0,9778.62,1555.806786
2019-09-02 11:00:00,9778.05,9846.0,9777.82,9827.91,1477.027156
2019-09-02 12:00:00,9826.27,9829.98,9776.07,9829.89,1201.519987
2019-09-02 13:00:00,9829.89,9917.63,9811.44,9887.05,2175.509331
2019-09-02 14:00:00,9888.86,9953.99,9876.84,9895.16,2857.811158
2019-09-02 15:00:00,9894.04,9897.38,9845.0,9879.0,1096.848465
2019-09-02 16:00:00,9879.0,9945.08,9878.56,9919.84,1465.903245
2019-09-02 17:00:00,9917.47,10113.08,9917.29,10064.54,4504.740401
2019-09-02 18:00:00,10064.95,10184.62,10063.44,10119.31,2985.90276
2019-09-02 19:00:00,10119.19,10182.2,10082.21,10163.68,1448.353701
2019-09-02 20:00:00,10163.64,10424.24,10157.58,10378.71,7095.242271
2019-09-02 21:00:00,10379.83,10450.0,10326.38,10371.14,2627.33312
2019-09-02 22:00:00,10373.45,10440.0,10346.77,10356.74,1902.053764
